dataset,split,filename,abs_image_path,md5
ORIGA,B,239.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/239.jpg,c61b0d64a2f57e06d4342796e08f3be9
FUNDUS_SORTED,Train,453.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/453.jpg,c6a204b2aa3e27d71fd6971f1bb04a59
ORIGA,A,453.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/453.jpg,c6a204b2aa3e27d71fd6971f1bb04a59
ORIGA,B,232.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/232.jpg,c7b431019dd9b22c4ba1e4d86c8733e8
FUNDUS_SORTED,Train,232.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/232.jpg,c7b431019dd9b22c4ba1e4d86c8733e8
ORIGA,B,613.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/613.jpg,c80ac00e9af1fd03e661ee8aa08d5edd
FUNDUS_SORTED,Validation,613.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/613.jpg,c80ac00e9af1fd03e661ee8aa08d5edd
ORIGA,B,182.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/182.jpg,c827f83b9c20704897c5162e162fb38e
FUNDUS_SORTED,Train,182.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/182.jpg,c827f83b9c20704897c5162e162fb38e
FUNDUS_SORTED,Validation,587.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/587.jpg,c93b0bd2cd2012bb6df60a40f279f9a0
ORIGA,A,587.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/587.jpg,c93b0bd2cd2012bb6df60a40f279f9a0
FUNDUS_SORTED,Validation,619.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/619.jpg,c9728aa4bdea32a25b69aa905da29230
ORIGA,A,619.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/619.jpg,c9728aa4bdea32a25b69aa905da29230
FUNDUS_SORTED,Validation,643.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/643.jpg,c9776f176398769fa0401d8483c18535
ORIGA,B,643.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/643.jpg,c9776f176398769fa0401d8483c18535
FUNDUS_SORTED,Train,061.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/061.jpg,ca0071cbbd87a31b3508f319dac4884b
ORIGA,A,061.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/061.jpg,ca0071cbbd87a31b3508f319dac4884b
ORIGA,A,647.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/647.jpg,ca4db958158eb6c078fcba6c99af0179
FUNDUS_SORTED,Validation,647.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/647.jpg,ca4db958158eb6c078fcba6c99af0179
FUNDUS_SORTED,Validation,495.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/495.jpg,cb690b7ab6be017e20be754012e13c48
ORIGA,A,495.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/495.jpg,cb690b7ab6be017e20be754012e13c48
FUNDUS_SORTED,Validation,485.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/485.jpg,cbc8445e23f07ccd149399ca4841bd4e
ORIGA,B,485.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/485.jpg,cbc8445e23f07ccd149399ca4841bd4e
ORIGA,A,070.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/070.jpg,cc142445ea78a147a5d702c711e54aaf
FUNDUS_SORTED,Train,070.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/070.jpg,cc142445ea78a147a5d702c711e54aaf
ORIGA,A,365.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/365.jpg,cd0c50f6aa4271161bf4d36987a78890
FUNDUS_SORTED,Train,365.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/365.jpg,cd0c50f6aa4271161bf4d36987a78890
ORIGA,A,515.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/515.jpg,cd49d74ac18d1b6928d1c4ba1d88d0c5
FUNDUS_SORTED,Train,515.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/515.jpg,cd49d74ac18d1b6928d1c4ba1d88d0c5
ORIGA,A,331.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/331.jpg,cdcd93ab67b4d75069ba1ca9f1c7e131
FUNDUS_SORTED,Train,331.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/331.jpg,cdcd93ab67b4d75069ba1ca9f1c7e131
ORIGA,B,231.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/231.jpg,cde4549cf6eac7ab89e0238d39c5bb62
FUNDUS_SORTED,Train,231.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/231.jpg,cde4549cf6eac7ab89e0238d39c5bb62
ORIGA,B,167.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/167.jpg,ce4db922bac9a1158dc8f2ba2f286925
FUNDUS_SORTED,Train,167.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/167.jpg,ce4db922bac9a1158dc8f2ba2f286925
ORIGA,A,082.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/082.jpg,cece5863326d2fa7f88f7a20ca3f2ba7
FUNDUS_SORTED,Train,082.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/082.jpg,cece5863326d2fa7f88f7a20ca3f2ba7
FUNDUS_SORTED,Train,474.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/474.jpg,cf012a69385f5fe66cfe6b5cb1978d8a
ORIGA,A,474.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/474.jpg,cf012a69385f5fe66cfe6b5cb1978d8a
FUNDUS_SORTED,Train,225.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/225.jpg,cf18a03610fdab6cb9bfe860204ee248
ORIGA,A,225.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/225.jpg,cf18a03610fdab6cb9bfe860204ee248
ORIGA,A,645.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/645.jpg,cfa4af1cad3545466a24a6ce31efa74d
FUNDUS_SORTED,Validation,645.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/645.jpg,cfa4af1cad3545466a24a6ce31efa74d
ORIGA,A,607.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/607.jpg,cfb3747e2ce1a844815f53151365b970
FUNDUS_SORTED,Validation,607.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/607.jpg,cfb3747e2ce1a844815f53151365b970
ORIGA,B,093.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/093.jpg,cfebcdd2b0fedb4990e778b126f65e7e
FUNDUS_SORTED,Train,093.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/093.jpg,cfebcdd2b0fedb4990e778b126f65e7e
ORIGA,A,563.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/563.jpg,d01488e2b3461af782bc23556cb4d3af
FUNDUS_SORTED,Validation,563.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/563.jpg,d01488e2b3461af782bc23556cb4d3af
FUNDUS_SORTED,Train,439.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/439.jpg,d06ae3f2ba71fa03518cd6be713a9bb0
ORIGA,B,439.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/439.jpg,d06ae3f2ba71fa03518cd6be713a9bb0
ORIGA,A,322.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/322.jpg,d0921461518928eeb17df8cb8fdd5f5b
FUNDUS_SORTED,Train,322.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/322.jpg,d0921461518928eeb17df8cb8fdd5f5b
FUNDUS_SORTED,Train,458.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/458.jpg,d095518f224ac06a065acea8568a9355
ORIGA,B,458.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/458.jpg,d095518f224ac06a065acea8568a9355
ORIGA,B,617.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/617.jpg,d1543a3feb9ed6b92b5c748e38507784
FUNDUS_SORTED,Validation,617.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/617.jpg,d1543a3feb9ed6b92b5c748e38507784
FUNDUS_SORTED,Validation,544.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/544.jpg,d1bc0399a301d2253c7f1dfffc4b4600
ORIGA,B,544.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/544.jpg,d1bc0399a301d2253c7f1dfffc4b4600
FUNDUS_SORTED,Train,355.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/355.jpg,d217b980ede0ee27a6d7a5f0f8ec1a0a
ORIGA,A,355.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/355.jpg,d217b980ede0ee27a6d7a5f0f8ec1a0a
ORIGA,B,282.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/282.jpg,d21dc7571e9e27a32cb86dad114f26e9
FUNDUS_SORTED,Train,282.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/282.jpg,d21dc7571e9e27a32cb86dad114f26e9
ORIGA,A,095.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/095.jpg,d2cbc1b79f859ccfe7f748fbec0e9b16
FUNDUS_SORTED,Train,095.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/095.jpg,d2cbc1b79f859ccfe7f748fbec0e9b16
ORIGA,A,092.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/092.jpg,d327da27523d84a4b72dc020ef107c44
FUNDUS_SORTED,Train,092.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/092.jpg,d327da27523d84a4b72dc020ef107c44
FUNDUS_SORTED,Validation,606.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/606.jpg,d3e604e96178f2daa7b8a87db3d7b573
ORIGA,B,606.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/606.jpg,d3e604e96178f2daa7b8a87db3d7b573
FUNDUS_SORTED,Train,330.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/330.jpg,d487cbeb501218275a1b97b002e40f5a
ORIGA,A,330.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/330.jpg,d487cbeb501218275a1b97b002e40f5a
FUNDUS_SORTED,Train,335.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/335.jpg,d56bd28f6cd1e9d67bb9df2d828a9852
ORIGA,B,335.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/335.jpg,d56bd28f6cd1e9d67bb9df2d828a9852
FUNDUS_SORTED,Train,375.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/375.jpg,d57fdc0046bbe8155f094e24a5bd3f5a
ORIGA,B,375.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/375.jpg,d57fdc0046bbe8155f094e24a5bd3f5a
FUNDUS_SORTED,Validation,624.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/624.jpg,d5bec616ada8bb73973e86b572b46d09
ORIGA,A,624.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/624.jpg,d5bec616ada8bb73973e86b572b46d09
ORIGA,A,646.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/646.jpg,d66d9bdf434ec6418a76dc101276685d
FUNDUS_SORTED,Validation,646.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/646.jpg,d66d9bdf434ec6418a76dc101276685d
FUNDUS_SORTED,Train,275.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/275.jpg,d68b51337f296762bc9c873734690aae
ORIGA,A,275.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/275.jpg,d68b51337f296762bc9c873734690aae
FUNDUS_SORTED,Validation,536.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/536.jpg,d6edc1f03ed54430f6a4875cfc82b826
ORIGA,B,536.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/536.jpg,d6edc1f03ed54430f6a4875cfc82b826
ORIGA,A,404.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/404.jpg,d70c25378e3e6998831f25e8688ef2a2
FUNDUS_SORTED,Train,404.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/404.jpg,d70c25378e3e6998831f25e8688ef2a2
FUNDUS_SORTED,Validation,605.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/605.jpg,d72a9d397af6c31889fe9b133e2a1f12
ORIGA,B,605.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/605.jpg,d72a9d397af6c31889fe9b133e2a1f12
FUNDUS_SORTED,Train,021.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/021.jpg,d731cda88dc19199746da0a121966e03
ORIGA,A,021.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/021.jpg,d731cda88dc19199746da0a121966e03
FUNDUS_SORTED,Validation,576.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/576.jpg,d7700e30e602b22f80933385734a49df
ORIGA,B,576.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/576.jpg,d7700e30e602b22f80933385734a49df
ORIGA,A,541.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/541.jpg,d7b3419c824986c3f4ebccde4a0f0084
FUNDUS_SORTED,Validation,541.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/541.jpg,d7b3419c824986c3f4ebccde4a0f0084
ORIGA,A,462.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/462.jpg,d7e19a85795bf67ea4c9b7f6d67a6514
FUNDUS_SORTED,Train,462.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/462.jpg,d7e19a85795bf67ea4c9b7f6d67a6514
FUNDUS_SORTED,Train,091.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/091.jpg,d88e4bee58eb25e92cb57da05945619e
ORIGA,A,091.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/091.jpg,d88e4bee58eb25e92cb57da05945619e
ORIGA,B,296.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/296.jpg,d9824ddd7e321a16e32f55ef0d5e2752
FUNDUS_SORTED,Train,296.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/296.jpg,d9824ddd7e321a16e32f55ef0d5e2752
FUNDUS_SORTED,Train,318.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/318.jpg,da1c241ad0b1a1d48d52bb02ce0aadfa
ORIGA,A,318.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/318.jpg,da1c241ad0b1a1d48d52bb02ce0aadfa
FUNDUS_SORTED,Train,532.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/532.jpg,da4da0454144eb88cba954439017866a
ORIGA,B,532.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/532.jpg,da4da0454144eb88cba954439017866a
ORIGA,A,414.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/414.jpg,db3e533435e54817ca8e9a3eedc0140e
FUNDUS_SORTED,Train,414.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/414.jpg,db3e533435e54817ca8e9a3eedc0140e
ORIGA,A,454.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/454.jpg,db5116eea8b231845ad1e8a2c4390e1f
FUNDUS_SORTED,Train,454.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/454.jpg,db5116eea8b231845ad1e8a2c4390e1f
FUNDUS_SORTED,Train,075.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/075.jpg,db69abd81f5c043b0b1011fe4fbbe315
ORIGA,B,075.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/075.jpg,db69abd81f5c043b0b1011fe4fbbe315
ORIGA,B,094.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/094.jpg,dd772dfb745fd7ffda9a6ffa39781c7a
FUNDUS_SORTED,Train,094.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/094.jpg,dd772dfb745fd7ffda9a6ffa39781c7a
